type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,class,n_from,n_to
3,20.82842712474619,0.18599999999999994,5,0.8852847506991226,22,-21.991148575128555,-0.06848896234571422,2.1840779633031673,4.71238898038469,-4.71238898038469,58.91237988868784,504.8547096471557,1570.7963267948371,-942.4777960777951,92.08697934401955,18.439088914585774,10,-31.987939596639286,86.70815296730771,0,-333.3333333333207,-175.1619153793436,146.3515403376061,0,-500.0000000011653,203.94396994184456,134.56271439834802,500.0000000011653,0.0,19904.02390864113,58631.94010856544,195607.17067901828,-59999.999999867556,6569826.071086472,29273419.820970345,95291762.34840655,-35232511.26317885,0.0030000000000001137,3,10912,10935
1,708.0423945568043,0.7000000000000028,6,0.8705648030829998,509,-532.6041974609461,-0.06205396696620443,0.6550584789500229,1.5707963267948966,-1.5707963267949858,9.049889186490521,729.7759495151931,1570.7963267985574,-1570.7963267985574,359.8347758991437,616.39678779176,180,448.4282907662627,578.8766560496227,3000.0000000069917,0.0,-885.9762372532276,624.0197910340796,0,-3000.0000000069917,1150.5832817626144,620.7808773452451,3162.277660175749,142.85714285704077,76965.22280863248,785349.4642937842,2808724.2695888253,-2236067.9774943236,84209512.61174494,1245629120.0293856,4472135955.014958,-4971001929.735289,0.0030000000000001137,3,10936,11444
4,1000.8533065689992,1.0899999999999963,2,0.6769391528339368,743,1491.8591490784563,0.16333979288029382,1.2776090418070365,5.81953769817878,-4.71238898038469,33.857079590944444,1365.6634456257016,5819.537698150993,-5819.537698192343,272.52903968210603,677.5167894598627,321,-507.46971736208695,801.525635904673,2000.0000000046612,-3000.0000000069917,623.2511189708674,744.6580944048561,4000.0000000093223,-1000.0000000023306,1175.1903041608605,678.1392396985589,4472.135955010001,0.0,57361.94368106314,797600.382929728,3472135.955015763,-3472135.9549981975,61802777.85722133,1309339921.2766302,5236067977.520511,-6944271909.980803,0.13000000000000256,3,11445,12187
3,33.65685424949238,0.19600000000000506,4,0.7849720425860738,33,29.845130209103033,0.25358651850098957,3.650424482785437,5.497787143782138,-4.71238898038469,-199.89346848923327,1603.9322924530925,2748.8935718877096,-4712.388980395673,286.1502200314876,26.419689627245813,9,-238.69126043041976,231.67653444172652,0,-1000.0000000023306,-164.43001442990817,266.5219737516655,0,-1000.0000000023306,376.49461860457103,251.7179732703057,1000.0000000023306,0.0,63472.68030719468,248705.74120308098,999999.9999904503,-250000.0000007212,55939098.2274782,255127139.17066345,999999999.9856755,-296296296.29784155,0.0010000000000047748,3,12188,12694
1,300.0363000429297,0.47000000000000597,5,0.8159214256473416,243,-151.82768319972723,0.08005031294620668,1.5295861622656173,5.497787143782138,-4.71238898038469,36.03881710458221,1511.6179971799386,5497.787143794951,-4712.388980395673,235.9949887685001,244.80604567698077,115,-250.15840355352117,371.81611208441205,0,-1000.0000000023306,-671.1248285319316,565.5698979832649,500.0000000011653,-3000.0000000069917,840.1506992134016,513.4755753166717,3000.0000000069917,111.1111111111069,53754.75672497719,602283.8183030937,3000000.0000139833,-2000000.0000022168,46184138.172326885,978955158.3725497,4000000000.0208616,-4999999999.992326,0.0010000000000047748,3,12695,12937
4,765.1075343644848,0.4819999999999993,0,0.8937292032128684,333,222.08391595015692,0.04241487973070257,0.5552368077406726,1.5707963267948966,-1.5707963267948966,7.75504446820614,587.8314065436066,1570.7963267985574,-1570.7963267985574,676.2704183567631,683.7989470597333,97,1804.9478049477218,1644.8968438228192,8000.000000018645,-1000.0000000023306,836.3935363936198,693.6018505394287,3000.0000000069917,0.0,2175.1526714783154,1551.8404226257055,8062.25774831734,0.0,46845.927878193885,1193122.1642064047,4062257.748345907,-4000000.0000186446,38953815.04847696,2050342207.6161625,6472135954.949502,-7652379541.679447,0.02400000000000091,3,12938,13270
1,179.3398950422014,0.23199999999999932,2,0.926976102208803,144,215.98449493429789,0.1231380513125215,0.6812734145331152,3.141592653589793,-1.5707963267948966,-5.147654044011843,787.4499094743776,3141.592653597115,-3141.592653597115,452.311613501855,166.24379687675568,85,-62.50000000004695,346.3679273033723,1000.0000000023306,-1000.0000000023306,837.6157407408077,580.4268795056132,3000.0000000069917,166.66666666666035,919.620900064898,560.9893907322801,3162.277660175749,166.66666666666035,92992.56606851623,680001.102483183,2162277.6601855634,-2162277.6601559883,86799547.05912608,984145365.6210938,2576491222.503348,-4324555320.306691,0.001999999999995339,3,13271,13414
4,4.0,0.08400000000000318,1,0.7905694150420949,6,4.71238898038469,0.0,0.9068996821171089,1.5707963267948966,-1.5707963267948966,-130.89969389848466,769.9750991137746,785.3981633964884,-1570.7963267873963,383.58428017842436,3.1622776601683795,2,166.66666666587085,401.38648595782666,999.9999999952252,0.0,152.777777777698,188.09063352458156,499.99999999938893,0.0,319.44444444356884,353.82608896650396,999.9999999952252,0.0,193055.55555376457,318157.8862517678,749999.9999915054,-55555.55555545265,164467592.5901197,311436047.8147143,729166666.6546427,-50925925.925805,0.0020000000000024443,3,13415,13420
1,593.0023046650439,0.43299999999999983,5,0.9241680070600312,287,-371.3164916372692,0.1751187593777517,2.100789021206771,5.81953769817878,-4.71238898038469,44.62314284582058,2387.751593128812,5819.537698150993,-5819.537698192343,541.8753783308371,548.033758084299,37,-1109.9199719985886,828.0353669978977,0,-5000.000000011653,-1381.533101045517,1049.6505552271435,0,-6000.0000000139835,1911.9026221660079,1126.4959675896127,7810.249675924857,13.698630136986226,24039.46249559233,1224661.391134839,6396036.113573421,-5574181.698432847,14359600.131845526,2110140170.3607628,7217890528.7249775,-11970217812.034166,0.07799999999999585,3,13421,13707
4,1628.4794289368895,1.2830000000000013,1,0.34045226878484114,917,726.1366560211615,-0.003228145989155834,0.7039285002881809,5.497787143782138,-4.71238898038469,0.5906254040308652,811.9660717181416,4712.388980395673,-4712.388980395673,534.7106140935057,554.4195162510065,290,313.6995062786239,1556.2480067151262,11000.000000025637,-4000.0000000093223,470.73791348598536,1050.7176712856356,5999.999999971351,-2000.0000000046612,1665.8875653486707,1032.170049741714,11180.339887525006,0.0,45152.379400415964,1092975.4423448008,8667870.982263591,-4821166.284340418,43829827.30574012,1857121023.2273397,9192196813.125103,-10603160534.118223,0.23799999999999955,3,13708,14624
3,43.30713578936526,0.1729999999999947,6,0.8160593733567382,42,-39.591658724269074,-0.025912961292937,0.9462085113759385,1.5707963267948966,-1.5707963267948966,86.1831628575872,640.5304651361768,1570.7963267985574,-1570.7963267985574,163.5485203075706,35.34119409414458,14,172.81746031740323,311.66365171095504,1000.0000000023306,0.0,-267.51700680294914,290.039731145606,0,-1000.0000000023306,419.46446506521994,321.09652738895556,1000.0000000023306,0.0,68753.14178663438,235789.7444440758,749999.9999915054,-250000.0000002771,18568574.68594952,299586822.0748567,888888888.8932614,-749999999.9861479,0.001999999999995339,3,14625,14668
1,386.32554373112674,0.39699999999999847,5,0.9103430735598117,269,-373.51698749574604,-0.028323254207877523,0.8843851581188172,4.71238898038469,-3.887522570888578,-7.492258234777224,1041.9361246642623,4712.388980395673,-5497.787143794951,710.5998603570047,351.6887828748594,116,-110.47087980183281,486.2931457192308,1000.0000000023306,-2000.0000000046612,-1042.388033280308,681.8194797932985,0,-4000.0000000093223,1151.828720286405,686.8224385417342,4123.10562562727,0.0,49078.057623600114,824044.1878777129,3162277.66013818,-4123105.6256075823,36627123.625576414,1378366454.834739,6123105625.631175,-6010143273.705552,0.0020000000000024443,3,14669,14937
4,478.98830323393753,0.2700000000000031,4,0.9710206101319883,165,66.65564555900004,0.28376883096370165,2.263817309647983,5.961434752782944,-4.71238898038469,58.686662115436256,4142.242846261843,6118.036629779218,-6118.036629735747,775.8077192644521,465.1075144523038,43,-2605.1082251082435,1824.6291730511487,0,-9000.000000020975,-451.87590187564535,557.1557040868182,0,-2999.9999999856755,2719.5797053830047,1797.0581328136075,9219.544457314374,0.0,50345.55530423354,1601780.1414052956,5219544.457317216,-6219544.4572990015,51790784.91902288,2841650447.743426,8318563970.942274,-11439088914.561598,0.008000000000002672,3,14938,15102
1,309.7412828795759,0.19000000000000483,4,0.9741409542390328,151,340.02474348352837,0.1336261271270536,1.6697392800669038,5.81953769817878,-4.71238898038469,6.224816997628788,2434.5347252456636,5961.4347527968375,-6118.036629735747,312.75139382263006,301.7316688715323,108,-1766.666666666155,1009.5506884692152,0,-5999.999999971351,-128.03532008814636,366.2364313406004,1000.0000000023306,-1999.9999999904503,1819.665113009304,988.5995418283695,6082.762530269175,99.99999999994884,42544.12517545693,1368677.2987719907,4082762.530245019,-6082762.530283351,39505722.4083283,2379683361.2121944,8318830507.812951,-10165525060.552063,0.0030000000000001137,3,15106,15256
4,671.1232830534897,0.42600000000000193,1,0.9777212146575458,219,280.4132956175741,0.02930757196939016,0.25536264541863707,1.5707963267948966,-0.5553603672697913,6.979408562342921,404.6362297759091,1570.7963267985574,-1570.7963267985574,541.3493506389376,656.1714714920179,57,807.4581430743423,863.16998307568,3999.9999999809006,0.0,2783.5787282946862,1832.8344311339454,10000.000000023307,0.0,2961.375873151889,1931.7109434266376,10770.32961421758,0.0,26569.78729837138,1901671.8623263629,7164778.338710978,-7608051.954059563,14075828.819138454,3357020832.601964,9830939101.058962,-14255275942.651358,0.05100000000000193,3,15257,15475
1,601.2380561669695,0.3370000000000033,7,0.9833318705121121,246,-1.4163935433621875,0.004354666321189344,0.2755875452420976,1.5707963267948966,-1.5707963267948966,7.859836687867441,312.2965995693519,1570.7963267985574,-1570.7963267985574,423.01421233481926,591.2165423937324,175,2225.851722803205,1698.5480855686965,9000.000000020975,142.85714285704077,-69.78319783192029,344.98326797814,1000.0000000023306,-1000.0000000023306,2265.505409839253,1682.092673740392,9000.000000020975,142.85714285704077,71699.64863782671,1352840.7732057523,5837722.3398813,-6000000.000027966,66981688.77733032,2337807104.562045,7171572875.254214,-11837722339.936855,0.007000000000005002,3,15479,15724
4,556.3443008208831,0.47400000000000375,5,0.9645381783595234,260,-416.8217065747733,-0.05318827762520355,0.37927426026208366,1.5707963267948966,-1.5707963267948966,-1.2415906992039312,469.6244374417178,1570.7963267985574,-1570.7963267985574,704.8326557082547,536.6153184544772,114,-328.72385290150896,591.0425037846745,1000.0000000023306,-3000.0000000069917,-1919.203296703472,1408.5382636591085,0,-9000.000000020975,2010.8685756109103,1441.933456126276,9486.832980527248,0.0,30814.758020951613,1361798.9980831773,5837722.3398813,-8486832.980491498,23782018.69669529,2342686445.5792327,9722900958.026814,-13850560335.337843,0.035000000000003695,3,15725,15984
3,297.2155576661269,0.3299999999999983,4,0.4824480749502352,157,219.84636058795093,0.06792400420011947,1.0788746988131572,5.81953769817878,-3.887522570888578,-27.8653222760366,1465.2704171451535,5819.537698192343,-5819.537698192343,818.3284846136788,143.39107364128355,89,-977.2386661668421,1744.459052779687,2000.0000000046612,-7000.0000000163145,-139.38428874742982,339.03868678024446,999.9999999952252,-1000.0000000023306,1646.3385568086528,1183.140254441979,7000.0000000163145,0.0,61640.009584856874,1052479.218941101,4000000.000018645,-3585786.437628189,55075227.673990935,1732178653.19546,6000000000.020635,-7585786437.610613,0.0030000000000001137,3,15991,16310
1,433.52576303277357,0.23400000000000176,1,0.9779945852685129,198,273.33767698784686,0.044314606178343395,0.34434680985643107,1.5707963267948966,-1.5707963267948966,0.8237454943274157,523.5981075893123,1570.7963267985574,-1570.7963267985574,303.4063527305972,423.985848820453,78,287.878787878759,453.4584243468599,1000.0000000023306,-500.0000000011653,2006.6137566135744,1140.904683421301,5000.000000011653,142.85714285718578,2072.5302182294126,1148.6475033490808,5099.019513604669,142.85714285718578,35532.27290827079,1309329.031859735,3999999.9999618013,-4123105.625607583,42979813.81192816,2303321188.324975,7162277660.110722,-7198039027.250107,0.0010000000000047748,3,16311,16508
4,1.0,0.1739999999999995,0,1.0,4,0.0,0.0,0,0,0,0.0,0.0,0,0.0,271.0,1.0,1,62.50000000003464,119.67838846960858,250.00000000013856,0.0,0.0,0.0,0,0.0,62.50000000003464,119.67838846960858,250.00000000013856,0.0,20833.333333356426,32940.392293457124,62500.000000069274,62500.000000069274,5208333.333341992,8235098.073368847,15625000.000025978,15625000.000025978,0,3,16509,16512
3,200.21700649521708,0.17999999999999972,1,0.9073243917406721,134,137.12408910911017,0.03147442800840083,0.6746100019719541,1.5707963267948966,-1.5707963267948966,-20.58682147700576,782.1548837876437,1570.7963267985574,-1570.7963267985574,477.5908451417079,181.66177363441105,36,514.3034825873102,537.6860228902502,2000.0000000046612,0.0,1075.4560530680471,771.0889991424184,4000.0000000093223,0.0,1319.205680145627,748.1275455844377,4123.10562562727,0.0,60567.57552607479,999045.1061865956,3605551.275480795,-3123105.6256322176,69093920.22210464,1687260282.7487981,4605551275.49619,-6211102550.971405,0.0020000000000024443,3,16513,16648
3,535.9690999711967,0.30000000000000426,0,0.9824705034464619,209,19.996790743105812,-0.006194448645187615,0.2011105475938207,0.5553603672697913,-0.7853981633974483,7.08667901961183,294.6428063284537,1107.1487177966708,-785.3981633992787,392.8945717229049,526.5738314804487,114,2181.9745645109283,1600.3006007729916,13000.000000030297,0.0,226.47527910685093,445.8138095607011,2000.0000000046612,-1000.0000000023306,2236.605008060771,1602.4313374519875,13000.000000030297,0.0,38268.296442532315,1645541.2537295406,8968871.125906851,-8876894.374423716,36345937.01224179,2919374700.242223,8798578542.484854,-17845765500.372158,0.006000000000000227,3,16649,16859
3,619.154714479461,0.4209999999999994,5,0.954549036618226,240,-350.03899352634113,-0.02172964453712305,0.27603348754427093,1.5707963267948966,-1.5707963267948966,2.53030186338232,378.45558382428067,1570.7963267985574,-1570.7963267985574,702.7013334642023,591.0135362240022,108,-43.72072753832911,677.4037432502148,2000.0000000046612,-2000.0000000046612,-2361.5972222222244,1368.9206022818598,333.3333333333207,-8000.000000018645,2447.259703708565,1385.4100988875578,8246.21125125454,14.705882352940106,24459.289565536976,1326926.0742802788,4123105.625636879,-5246211.251243814,23340201.59735762,2336035390.7257285,8165525060.652942,-9369316876.835955,0.008999999999993236,3,16860,17101
1,267.79623436550315,0.1839999999999975,4,0.9454563572826197,158,201.9512686025599,0.0792964516465812,2.289343052702974,5.961434752782944,-4.71238898038469,17.79905575988528,3256.1330102327697,5961.4347527968375,-5961.4347527968375,824.8954811325601,253.1896522372113,79,-1424.2616033754887,836.5315632837957,0,-6000.0000000139835,-285.0210970465425,447.814395235392,0,-2000.0000000046612,1537.4312840603304,801.9670270648784,6000.0000000139835,282.84271247487624,41751.932441252626,1116502.358317261,5000000.000026858,-3763932.0225177547,36409188.585655555,1921643018.929874,5618033988.792308,-8763932022.565039,0.005999999999993122,3,17102,17259
4,50.0,0.13300000000000267,0,1.0,55,144.51326206513053,0.5463639397547466,1.140077966310899,3.141592653589793,3.141592653589793,82.82380632178581,1142.9103886507967,3141.592653597115,-3141.592653597115,501.0,50.0,38,-534.2424242426583,416.7366760895552,0,-1999.9999999904503,0.0,0.0,0,0.0,534.2424242426583,416.7366760895552,1999.9999999904503,0.0,107772.63374524581,456248.241959868,1000000.0000046612,-999999.9999975557,79499056.92795517,645069500.6762388,2000000000.0068781,-1999999999.9926672,0.0010000000000047748,3,17260,17314
3,396.3071357893653,0.46000000000000085,3,0.9942296478223946,218,643.7047434315094,0.09611304275441228,0.5090484333891185,3.141592653589793,-2.6025763781500855,-5.753472784398747,933.4043349588657,5819.537698192343,-5819.537698192343,444.40857032545324,394.0203040453626,186,-1498.760509689388,1092.9736779893437,0,-6000.0000000139835,6.88073394494572,101.59174543257656,500.0000000011653,-1000.0000000023306,1504.5935458519257,1089.623783300878,6000.0000000139835,14.084507042253927,33743.38242737367,1266159.8523092708,5000000.000023305,-4999999.999994884,20375183.033428334,2214239191.169555,7000000000.027626,-9999999999.970442,0.006999999999997897,3,17315,17534
3,530.8752524230708,0.5650000000000048,2,0.9421120630264183,295,449.976790120598,0.06610933388278048,0.4795506097267293,3.141592653589793,-1.5707963267948966,6.927926307335564,619.7582998118271,3141.5926535747926,-3141.5926535747926,451.7579124511244,500.1439792699698,187,-25.084745762671318,444.2305435094621,1000.0000000023306,-1999.9999999904503,1563.3615819208935,1010.4854150272739,6000.0000000139835,0.0,1652.3341628560947,964.8834162075582,6000.0000000139835,0.0,49241.068612308816,1157731.717194211,4000000.0000186446,-4000000.0000044336,47801742.73757639,1982074797.2999752,4999999999.999432,-7999999999.9848795,0.0020000000000024443,3,17535,17831
3,662.2541323470203,0.4620000000000033,0,0.9456495605949247,362,37.73874445699188,-0.0015147497901498049,0.38689643983189126,1.5707963267948966,-1.5707963267948966,3.225986783356078,479.4624830223921,1570.7963267985574,-1570.7963267985574,518.0034321914111,626.2603292561329,164,1557.9541761459543,871.0219029874979,6000.0000000139835,29.411764705883286,215.69981583803172,526.3335426028341,3000.0000000069917,-1000.0000000023306,1663.226351469495,861.1103139357261,6708.203932515003,29.411764705883286,36637.343987901906,1124671.9231793534,5337406.537824933,-4708203.932521314,28200491.533070255,1926529357.5206308,5422287873.669342,-9420169068.164137,0.0010000000000047748,3,17832,18195
1,350.9506064985659,0.46000000000000085,6,0.8815025753123652,286,-318.84362662032436,-0.07872518822948106,0.8036754370249735,1.5707963267948994,-1.5707963267948966,25.568704297693184,784.0139927006661,1570.7963267985574,-1570.7963267985574,283.7047579675677,309.3638634359223,92,271.5617715618274,399.6902355724078,1000.0000000023306,0.0,-700.8824508824532,464.7922101975773,0,-2000.0000000046612,867.8810124290823,431.541060118098,2236.0679775050007,249.99999999969447,74891.31498303114,513064.32400389673,1736067.9775096579,-1414213.5623696381,71808467.06387867,746027447.7882586,2414213562.3799257,-2972135955.0221353,0.011000000000002785,3,18196,18481
3,307.10559745974837,0.5739999999999981,5,0.9190819249366902,259,-358.6052101182365,-0.052473439220281345,0.9985936125437977,4.71238898038469,-4.71238898038469,23.463027414081314,1000.7242723490266,4712.388980395673,-4712.388980395673,777.0839904683438,282.25520367213784,153,-40.73359073359699,280.76423983161857,1000.0000000023306,-1000.0000000023306,-693.3015475485876,441.9249283870752,0,-2000.0000000046612,758.7928037412395,424.2188112902905,2000.0000000046612,13.513513513513866,71132.23102238006,457696.984489605,1500000.0000087682,-1999999.9999951115,57899372.742108606,659630532.9289709,2250000000.0157313,-2585786437.6124,0.001999999999995339,3,18485,18745
3,794.3003515114121,2.8500000000000014,4,0.6701550907860172,462,1040.7787580413906,0.12040081947766529,1.3108069302750096,5.961434752782944,-4.71238898038469,17.00955698454498,1700.3760473807843,5961.4347527968375,-5961.4347527968375,767.7336152723067,532.3044241784958,307,-923.3353698053728,1394.076318675704,20000.000000046613,-4000.0000000093223,-22.988612069442517,1756.872363159962,4000.0000000093223,-32000.00000007458,1427.8560269963068,1959.3899847405773,37735.92452831436,1.177856301531208,75088.30660473983,2375194.003355011,37730396.548235424,-26555584.640851244,65229024.50987261,3968314262.5710306,37734097997.04999,-64285981189.23649,0.0030000000000001137,3,18746,19209
1,125.95741732923814,0.29399999999999693,4,0.913559095045681,115,268.60617188192697,0.2954898178184178,2.0304984091509715,5.497787143782138,-4.71238898038469,-52.95507238874912,1517.6971711630952,4712.388980362189,-4712.388980395673,235.8226078943217,115.06954418958998,68,-491.5320910974175,342.1805575403804,0,-1000.0000000023306,-25.79710144939415,248.61257893148306,1000.0000000023306,-1000.0000000023306,557.754892148716,329.95018657413857,1000.0000000023306,0.0,89790.94869931736,341108.01882818714,1000000.0000046612,-999999.9999975557,78619219.17224126,411378754.75033355,1333333333.3394976,-999999999.9927809,0.0009999999999976694,3,19210,19324
4,1376.5013713858414,1.9379999999999953,0,0.14996127309001026,1086,993.0542413617344,0.05575870506645815,1.2895677651831308,5.81953769817878,-4.71238898038469,-9.750063347682609,1175.7940440870657,5819.537698192343,-5819.537698192343,680.8483078524629,206.42189806316577,596,160.66605279309852,1157.942285737215,5999.999999971351,-4999.999999976126,81.46056765255877,489.47701206083434,2000.0000000046612,-1999.9999999904503,1056.9916178949704,702.5927759441603,5999.999999971351,0.0,57686.28931696035,830435.6405324263,5499999.999943924,-3999999.9999831175,51741072.315286696,1400471884.5581017,6249999999.910472,-6999999999.956572,0,3,19325,20410
3,36.0,0.14800000000000324,0,0.972618966667311,35,1.5707963267948966,0.0,0.40557786759736114,1.5707963267948966,-1.5707963267948966,3.188883316137695e-10,380.9740689235106,1570.7963267985574,-1570.7963267873963,266.29133183312905,35.014282800023196,29,553.1746031746962,344.9160039531317,1000.0000000023306,0.0,28.571428571495158,168.95981465342606,1000.0000000023306,0.0,581.7460317461913,337.70561291682895,1000.0000000023306,0.0,81994.37182309233,335091.7721319819,999999.9999904503,-499999.9999987779,102310149.88343623,469588984.9235674,1499999999.9820662,-750000000.006132,0.0030000000000001137,3,20411,20447
1,170.422028464199,0.7360000000000042,1,0.41842704600249714,147,133.55564422275452,0.05373504484050544,1.9356342467100567,5.497787143782138,-4.71238898038469,-36.60540577566589,1262.6126061105751,4712.388980362189,-4712.388980395673,316.2425668090033,71.30918594402827,35,154.16665254642336,453.6024426336028,1000.0000000023306,-999.9999999952252,313.41142829195167,567.2402161244571,2000.0000000046612,-1000.0000000023306,665.8992740793379,449.09437274576055,2236.0679775050007,5.649717514124307,60856.28701699833,448103.8014231683,2236067.977510212,-1236067.977505551,53031962.50858348,667088372.0132751,3236067977.51531,-2972135955.0221353,0.005000000000002558,3,20448,20594
4,124.48528137423855,0.5449999999999946,7,0.958666354196994,134,-9.42477796076938,0.004956905111403834,0.40405310601061706,1.5707963267948966,-1.5707963267948966,8.107966114615602,313.5624443879951,1570.7963267985574,-1570.7963267873963,310.62549296936385,119.33985084622823,102,546.6185354738203,399.9003148789503,1999.9999999904503,0.0,-42.53731343281353,174.4104546598389,0,-1000.0000000023306,572.981148763199,402.76107584119393,1999.9999999904503,0.0,103110.49307418363,420870.5531908695,1292893.2187960816,-999999.9999975557,100260524.91454792,612671853.534193,2000000000.0068781,-1999999999.9926674,0.08699999999999619,3,20595,20728
1,306.9321305619139,0.6410000000000053,6,0.8071155370543033,238,-167.5835316390136,-0.02091828142599757,0.8918412893697862,3.141592653589793,-1.5707963267948966,14.451969865306966,805.2112796079253,1570.7963267985574,-1570.7963267985574,207.6941189798679,247.72969139770066,49,452.4433629420348,503.13983314952407,2000.0000000046612,-333.3333333333207,-622.0088035215165,581.8920532447324,333.3333333333207,-2999.9999999856755,910.0655941208252,594.2489609220834,3162.2776601532796,50.00000000000995,74205.9296622855,619006.0386647845,2236067.977510212,-2236067.9774943236,64524097.91533297,1011345174.1843683,4236067977.467531,-3765029173.7992268,0.030999999999998806,3,20732,20969
4,1249.0645470629818,2.0019999999999953,1,0.11712302973199565,1163,1454.159735167319,0.11084921729704962,1.2876460706706967,5.497787143782138,-4.71238898038469,25.721509669397513,1163.0774380521807,5497.787143794951,-5497.787143794951,835.1730956296324,146.2942240828393,592,43.64320832515668,874.7614971218111,3000.0000000069917,-3000.0000000069917,95.57179707652938,382.90309788417255,2000.0000000046612,-2000.0000000046612,820.958722381724,497.74181069160943,3162.277660175749,0.0,82159.79806807662,583966.8230787927,2666666.666639622,-2000000.0000093223,79443958.15841322,892240924.9030379,3414213562.3827558,-4666666666.638504,0.11199999999999477,3,20970,22132
1,83.20663072597691,0.3019999999999996,0,0.848204035406782,78,27.9525833279115,-0.00791492371837026,0.8131825126382431,1.5707963267948966,-1.5707963267948966,15.026722023882444,375.36033939085655,1570.7963267985574,-1570.7963267985574,797.1950889445958,70.57619995437555,34,299.1343414420339,268.1048442444596,1000.0000000023306,76.92307692304598,112.65771265777494,217.08980680414138,1000.0000000023306,0.0,383.27676774939215,270.4042531533246,1414.2135623763909,76.92307692304598,62711.5697423208,256873.15855119887,914213.5623791326,-500000.0000005542,55957931.07571707,252725577.49087125,940000000.0065438,-550000000.0012876,0.0049999999999954525,3,22133,22210
4,2.0,0.09600000000000364,2,1.0,5,3.141592653589793,0.7853981633974483,0.7853981633974483,1.5707963267948966,0.0,-97.89020587272137,233.35958944625665,34.14774623467213,-523.598775598279,619.0,2.0,1,0.0,0.0,0,0.0,17.68115942028941,27.573963470230748,66.66666666666414,0.0,17.68115942028941,27.573963470230748,66.66666666666414,0.0,866.9397185464516,1346.1620214659788,2995.169082125302,472.58979206050435,44611.41095068259,78393.163944287,168171.95267098013,10273.691131750234,0,3,22211,22215
3,558.3535163297541,0.7549999999999955,2,0.8132252459547289,422,746.0243146181616,0.08094781219974162,0.7471872615044073,3.141592653589793,-1.5707963267948966,11.376733479243082,800.4137332622903,2356.1944901978363,-3141.5926535747926,436.0015667680182,454.067175646952,150,-190.16414075650016,549.881622969584,1999.9999999904503,-2000.0000000046612,753.3351127543375,592.0911413335589,3000.0000000069917,0.0,965.2348863257898,568.6662645960969,3162.2776601532796,0.0,87866.76732933294,678485.5864136947,2162277.6601406243,-3000000.0000139833,87528890.96194567,1066971417.4528606,4000000000.0137563,-4324555320.306691,0.012999999999998124,3,22216,23193
1,2054.274758562028,1.717,6,0.32437920577921725,1245,-43.98391979446155,0.04961336645775895,1.1250999100635803,5.961434752782944,-4.71238898038469,9.436591290495414,1813.2542886058213,6158.830312633503,-6064.516361304965,594.6014359992732,666.3640146346439,632,52.633505911196245,1374.6909367113349,3999.9999999999964,-8999.999999998992,-462.40963855421666,819.6384091792862,1000.0000000001102,-4000.0000000004407,1400.8350640423039,901.6816017524964,9219.544457291855,12.048192771084336,51302.99066868317,975937.6129482179,6219544.457290828,-7219544.45729243,42842950.760823816,1656850958.1032834,9342650082.908127,-13439088914.584738,0.084,5,2,1246
4,26.951532750363853,0.11199999999999988,3,0.9393891633863579,22,53.16209644789963,0.4149579449805723,1.185904834122222,3.141592653589793,-1.5707963267948966,51.8064243794766,1423.6727378838368,3141.592653590139,-3141.5926535894414,184.33541716621053,25.317977802344327,8,-880.6818181818326,981.7213819625729,0,-4000.0000000004407,122.7272727272829,304.2222229888378,1000.0000000001102,0.0,930.2263607979742,987.197575307742,4000.0000000004407,0.0,134259.77975156787,1260400.6886098408,4000000.000000881,-2061552.812808598,116219919.6377254,1632524862.829135,4000000000.001322,-3585786437.6263137,0.0009999999999998899,5,1247,1268
3,191.44602070479004,0.4590000000000001,3,0.21441423202441381,139,198.10019067594934,0.010805064485769119,0.6533858604488009,3.141592653589793,-2.356194490192345,-40.315203165533724,676.698800907629,1570.7963267950695,-3141.592653590139,236.2313016794664,41.048751503547585,63,-305.65640763867617,1142.4277469684425,2999.999999998998,-3000.0000000003306,27.16683795819861,426.91620377125713,1000.0000000001102,-1000.0000000001102,1065.5636370943027,656.5408293114551,3162.277660167323,0.0,91546.95364400072,706360.6376193777,2162277.660166491,-2000000.0000004407,81549990.68240198,1082053593.1030333,3162277660.165655,-3585786437.62809,0.16500000000000004,5,1269,2986
1,270.4334034883914,0.3490000000000002,1,0.9544611969278645,216,301.9146452990161,0.06167387622610301,0.5201852024441015,1.5707963267948966,-1.5707963267948966,-17.877504490939035,581.2911474692322,1570.796326795767,-1570.796326795767,970.0788619999211,258.11818998280614,152,96.4506172839517,284.011304470846,1000.0000000005542,0.0,844.2956349206203,423.5980438189304,2000.0000000011084,124.99999999999989,901.822675399873,410.00433426728546,2000.0000000011084,124.99999999999989,73859.16445292917,477682.841080929,1500000.0000021067,-1000000.0000011084,78224262.71867172,673141267.5066425,2249999999.997746,-2000000000.002437,0.004000000000000448,5,2991,3206
