event,positionX,positionY,timestamp,windowName,userId,id,button,
Move,250,698,0.927,/authorization,3,229964,NoButton,
Move,252,699,0.928,/authorization,3,229965,NoButton,
Move,254,699,0.929,/authorization,3,229966,NoButton,
Move,255,699,0.93,/authorization,3,229967,NoButton,
Move,256,699,0.931,/authorization,3,229968,NoButton,
Move,258,699,0.932,/authorization,3,229969,NoButton,
Move,259,699,0.933,/authorization,3,229970,NoButton,
Move,261,699,0.934,/authorization,3,229971,NoButton,
Move,262,699,0.935,/authorization,3,229972,NoButton,
Move,264,699,0.936,/authorization,3,229973,NoButton,
Move,266,699,0.937,/authorization,3,229974,NoButton,
Move,269,699,0.939,/authorization,3,229975,NoButton,
Move,271,700,0.94,/authorization,3,229976,NoButton,
Move,272,700,0.941,/authorization,3,229977,NoButton,
Move,274,700,0.942,/authorization,3,229978,NoButton,
Move,276,700,0.943,/authorization,3,229979,NoButton,
Move,277,700,0.944,/authorization,3,229980,NoButton,
Move,279,700,0.945,/authorization,3,229981,NoButton,
Move,280,700,0.946,/authorization,3,229982,NoButton,
Move,281,700,0.947,/authorization,3,229983,NoButton,
Move,284,700,0.948,/authorization,3,229984,NoButton,
Move,288,700,0.95,/authorization,3,229985,NoButton,
Move,289,701,0.951,/authorization,3,229986,NoButton,
Move,291,701,0.952,/authorization,3,229987,NoButton,
Move,293,701,0.953,/authorization,3,229988,NoButton,
Move,296,701,0.955,/authorization,3,229989,NoButton,
Move,298,701,0.956,/authorization,3,229990,NoButton,
Move,299,701,0.957,/authorization,3,229991,NoButton,
Move,301,702,0.958,/authorization,3,229992,NoButton,
Move,303,702,0.959,/authorization,3,229993,NoButton,
Move,304,704,0.96,/authorization,3,229994,NoButton,
Move,306,704,0.961,/authorization,3,229995,NoButton,
Move,308,705,0.962,/authorization,3,229996,NoButton,
Move,309,705,0.963,/authorization,3,229997,NoButton,
Move,311,705,0.964,/authorization,3,229998,NoButton,
Move,312,705,0.965,/authorization,3,229999,NoButton,
Move,314,705,0.967,/authorization,3,230000,NoButton,
Move,315,705,0.968,/authorization,3,230001,NoButton,
Move,318,705,0.969,/authorization,3,230002,NoButton,
Move,320,705,0.971,/authorization,3,230003,NoButton,
Move,322,705,0.974,/authorization,3,230004,NoButton,
Move,323,705,0.975,/authorization,3,230005,NoButton,
Move,325,705,0.976,/authorization,3,230006,NoButton,
Move,326,705,0.978,/authorization,3,230007,NoButton,
Move,327,705,0.979,/authorization,3,230008,NoButton,
Move,328,706,0.98,/authorization,3,230009,NoButton,
Move,329,706,0.981,/authorization,3,230010,NoButton,
Move,330,706,0.983,/authorization,3,230011,NoButton,
Move,331,706,0.984,/authorization,3,230012,NoButton,
Move,332,706,0.985,/authorization,3,230013,NoButton,
Move,333,706,0.986,/authorization,3,230014,NoButton,
Move,335,706,0.987,/authorization,3,230015,NoButton,
Move,336,706,0.989,/authorization,3,230016,NoButton,
Move,337,707,0.991,/authorization,3,230017,NoButton,
Move,339,707,0.992,/authorization,3,230018,NoButton,
Move,340,707,0.993,/authorization,3,230019,NoButton,
Move,342,707,0.994,/authorization,3,230020,NoButton,
Move,344,707,0.997,/authorization,3,230021,NoButton,
Move,345,707,0.998,/authorization,3,230022,NoButton,
Move,346,707,1.0,/authorization,3,230023,NoButton,
Move,348,707,1.002,/authorization,3,230024,NoButton,
Move,349,707,1.003,/authorization,3,230025,NoButton,
Move,350,708,1.005,/authorization,3,230026,NoButton,
Move,351,708,1.006,/authorization,3,230027,NoButton,
Move,353,708,1.009,/authorization,3,230028,NoButton,
Move,354,708,1.01,/authorization,3,230029,NoButton,
Move,354,709,1.011,/authorization,3,230030,NoButton,
Move,355,709,1.012,/authorization,3,230031,NoButton,
Move,357,709,1.014,/authorization,3,230032,NoButton,
Move,358,709,1.016,/authorization,3,230033,NoButton,
Move,359,709,1.017,/authorization,3,230034,NoButton,
Move,360,709,1.018,/authorization,3,230035,NoButton,
Move,361,709,1.02,/authorization,3,230036,NoButton,
Move,362,710,1.022,/authorization,3,230037,NoButton,
Move,363,710,1.023,/authorization,3,230038,NoButton,
Move,364,710,1.024,/authorization,3,230039,NoButton,
Move,367,710,1.027,/authorization,3,230040,NoButton,
Move,368,710,1.029,/authorization,3,230041,NoButton,
Move,368,710,1.031,/authorization,3,230042,NoButton,
Move,370,710,1.032,/authorization,3,230043,NoButton,
Move,371,710,1.035,/authorization,3,230044,NoButton,
Move,372,710,1.036,/authorization,3,230045,NoButton,
Move,373,710,1.038,/authorization,3,230046,NoButton,
Move,375,710,1.04,/authorization,3,230047,NoButton,
Move,376,710,1.043,/authorization,3,230048,NoButton,
Move,376,710,1.044,/authorization,3,230049,NoButton,
Move,377,710,1.046,/authorization,3,230050,NoButton,
Move,379,710,1.048,/authorization,3,230051,NoButton,
Move,380,710,1.05,/authorization,3,230052,NoButton,
Move,381,710,1.051,/authorization,3,230053,NoButton,
Move,381,711,1.052,/authorization,3,230054,NoButton,
Move,383,711,1.054,/authorization,3,230055,NoButton,
Move,384,711,1.055,/authorization,3,230056,NoButton,
Move,384,711,1.058,/authorization,3,230057,NoButton,
Move,385,712,1.059,/authorization,3,230058,NoButton,
Move,386,712,1.06,/authorization,3,230059,NoButton,
Move,388,712,1.063,/authorization,3,230060,NoButton,
Move,390,712,1.066,/authorization,3,230061,NoButton,
Move,391,712,1.068,/authorization,3,230062,NoButton,
Move,392,712,1.07,/authorization,3,230063,NoButton,
Move,393,712,1.071,/authorization,3,230064,NoButton,
Move,394,712,1.073,/authorization,3,230065,NoButton,
Move,395,712,1.074,/authorization,3,230066,NoButton,
Move,397,712,1.077,/authorization,3,230067,NoButton,
Move,398,712,1.078,/authorization,3,230068,NoButton,
Move,399,712,1.08,/authorization,3,230069,NoButton,
Move,400,712,1.081,/authorization,3,230070,NoButton,
Move,401,712,1.083,/authorization,3,230071,NoButton,
Move,402,713,1.084,/authorization,3,230072,NoButton,
Move,403,713,1.086,/authorization,3,230073,NoButton,
Move,404,713,1.087,/authorization,3,230074,NoButton,
Move,405,714,1.088,/authorization,3,230075,NoButton,
Move,406,714,1.089,/authorization,3,230076,NoButton,
Move,408,714,1.091,/authorization,3,230077,NoButton,
Move,408,714,1.093,/authorization,3,230078,NoButton,
Move,409,714,1.094,/authorization,3,230079,NoButton,
Move,410,714,1.095,/authorization,3,230080,NoButton,
Move,411,714,1.096,/authorization,3,230081,NoButton,
Move,412,714,1.098,/authorization,3,230082,NoButton,
Move,413,714,1.099,/authorization,3,230083,NoButton,
Move,415,714,1.102,/authorization,3,230084,NoButton,
Move,416,714,1.103,/authorization,3,230085,NoButton,
Move,416,714,1.105,/authorization,3,230086,NoButton,
Move,417,714,1.106,/authorization,3,230087,NoButton,
Move,419,714,1.108,/authorization,3,230088,NoButton,
Move,420,714,1.11,/authorization,3,230089,NoButton,
Move,421,714,1.111,/authorization,3,230090,NoButton,
Move,422,714,1.112,/authorization,3,230091,NoButton,
Move,424,714,1.116,/authorization,3,230092,NoButton,
Move,424,714,1.118,/authorization,3,230093,NoButton,
Move,425,715,1.119,/authorization,3,230094,NoButton,
Move,426,715,1.12,/authorization,3,230095,NoButton,
Move,428,715,1.123,/authorization,3,230096,NoButton,
Move,429,716,1.125,/authorization,3,230097,NoButton,
Move,431,716,1.127,/authorization,3,230098,NoButton,
Move,432,716,1.131,/authorization,3,230099,NoButton,
Move,433,716,1.132,/authorization,3,230100,NoButton,
Move,434,716,1.134,/authorization,3,230101,NoButton,
Move,435,716,1.135,/authorization,3,230102,NoButton,
Move,437,716,1.139,/authorization,3,230103,NoButton,
Move,438,716,1.14,/authorization,3,230104,NoButton,
Move,439,716,1.141,/authorization,3,230105,NoButton,
Move,440,716,1.142,/authorization,3,230106,NoButton,
Move,441,716,1.145,/authorization,3,230107,NoButton,
Move,442,716,1.146,/authorization,3,230108,NoButton,
Move,443,716,1.148,/authorization,3,230109,NoButton,
Move,444,716,1.149,/authorization,3,230110,NoButton,
Move,446,716,1.152,/authorization,3,230111,NoButton,
Move,447,716,1.153,/authorization,3,230112,NoButton,
Move,448,717,1.156,/authorization,3,230113,NoButton,
Move,450,717,1.159,/authorization,3,230114,NoButton,
Move,451,717,1.16,/authorization,3,230115,NoButton,
Move,452,718,1.161,/authorization,3,230116,NoButton,
Move,453,718,1.162,/authorization,3,230117,NoButton,
Move,455,718,1.164,/authorization,3,230118,NoButton,
Move,455,719,1.165,/authorization,3,230119,NoButton,
Move,456,719,1.166,/authorization,3,230120,NoButton,
Move,457,719,1.168,/authorization,3,230121,NoButton,
Move,459,719,1.171,/authorization,3,230122,NoButton,
Move,461,719,1.172,/authorization,3,230123,NoButton,
Move,462,719,1.174,/authorization,3,230124,NoButton,
Move,464,719,1.176,/authorization,3,230125,NoButton,
Move,464,719,1.177,/authorization,3,230126,NoButton,
Move,465,719,1.178,/authorization,3,230127,NoButton,
Move,466,719,1.18,/authorization,3,230128,NoButton,
Move,468,719,1.182,/authorization,3,230129,NoButton,
Move,469,719,1.183,/authorization,3,230130,NoButton,
Move,470,719,1.184,/authorization,3,230131,NoButton,
Move,470,720,1.186,/authorization,3,230132,NoButton,
Move,471,720,1.187,/authorization,3,230133,NoButton,
Move,472,720,1.189,/authorization,3,230134,NoButton,
Move,473,720,1.191,/authorization,3,230135,NoButton,
Move,474,720,1.192,/authorization,3,230136,NoButton,
Move,475,721,1.194,/authorization,3,230137,NoButton,
Move,477,721,1.196,/authorization,3,230138,NoButton,
Move,478,721,1.199,/authorization,3,230139,NoButton,
Move,479,721,1.201,/authorization,3,230140,NoButton,
Move,480,721,1.202,/authorization,3,230141,NoButton,
Move,481,721,1.207,/authorization,3,230142,NoButton,
Move,482,721,1.211,/authorization,3,230143,NoButton,
Move,483,721,1.217,/authorization,3,230144,NoButton,
Pressed,483,721,1.415,/authorization,3,230145,Left,
Released,483,721,1.515,/authorization,3,230146,Left,
Move,484,721,1.966,/authorization,3,230147,NoButton,
Move,486,721,1.969,/authorization,3,230148,NoButton,
Move,487,721,1.971,/authorization,3,230149,NoButton,
Move,488,721,1.972,/authorization,3,230150,NoButton,
Move,488,720,1.974,/authorization,3,230151,NoButton,
Move,490,720,1.975,/authorization,3,230152,NoButton,
Move,491,720,1.977,/authorization,3,230153,NoButton,
Move,493,720,1.978,/authorization,3,230154,NoButton,
Move,496,719,1.981,/authorization,3,230155,NoButton,
Move,497,719,1.983,/authorization,3,230156,NoButton,
Move,498,718,1.985,/authorization,3,230157,NoButton,
Move,500,718,1.986,/authorization,3,230158,NoButton,
Move,501,718,1.987,/authorization,3,230159,NoButton,
Move,502,718,1.988,/authorization,3,230160,NoButton,
Move,504,717,1.989,/authorization,3,230161,NoButton,
Move,505,717,1.991,/authorization,3,230162,NoButton,
Move,506,717,1.992,/authorization,3,230163,NoButton,
Move,508,716,1.994,/authorization,3,230164,NoButton,
Move,509,716,1.995,/authorization,3,230165,NoButton,
Move,511,716,1.996,/authorization,3,230166,NoButton,
Move,512,715,1.998,/authorization,3,230167,NoButton,
Move,513,715,1.999,/authorization,3,230168,NoButton,
Move,515,714,2.0,/authorization,3,230169,NoButton,
Move,517,714,2.002,/authorization,3,230170,NoButton,
Move,519,714,2.003,/authorization,3,230171,NoButton,
Move,520,714,2.004,/authorization,3,230172,NoButton,
Move,521,714,2.005,/authorization,3,230173,NoButton,
Move,522,714,2.006,/authorization,3,230174,NoButton,
Move,525,714,2.007,/authorization,3,230175,NoButton,
Move,526,714,2.008,/authorization,3,230176,NoButton,
Move,528,714,2.009,/authorization,3,230177,NoButton,
Move,530,713,2.01,/authorization,3,230178,NoButton,
Move,531,713,2.011,/authorization,3,230179,NoButton,
Move,533,713,2.012,/authorization,3,230180,NoButton,
Move,535,713,2.013,/authorization,3,230181,NoButton,
Move,536,713,2.014,/authorization,3,230182,NoButton,
Move,538,713,2.015,/authorization,3,230183,NoButton,
Move,542,713,2.016,/authorization,3,230184,NoButton,
Move,545,712,2.018,/authorization,3,230185,NoButton,
Move,548,712,2.019,/authorization,3,230186,NoButton,
Move,550,711,2.02,/authorization,3,230187,NoButton,
Move,552,711,2.021,/authorization,3,230188,NoButton,
Move,554,711,2.022,/authorization,3,230189,NoButton,
Move,555,711,2.023,/authorization,3,230190,NoButton,
Move,558,711,2.024,/authorization,3,230191,NoButton,
Move,561,711,2.025,/authorization,3,230192,NoButton,
Move,563,711,2.026,/authorization,3,230193,NoButton,
Move,566,711,2.027,/authorization,3,230194,NoButton,
Move,571,710,2.028,/authorization,3,230195,NoButton,
Move,574,710,2.029,/authorization,3,230196,NoButton,
Move,576,709,2.03,/authorization,3,230197,NoButton,
Move,579,709,2.031,/authorization,3,230198,NoButton,
Move,581,709,2.032,/authorization,3,230199,NoButton,
Move,584,708,2.033,/authorization,3,230200,NoButton,
Move,584,708,2.034,/authorization,3,230201,NoButton,
Move,587,708,2.035,/authorization,3,230202,NoButton,
Move,590,708,2.036,/authorization,3,230203,NoButton,
Move,592,708,2.037,/authorization,3,230204,NoButton,
Move,595,708,2.038,/authorization,3,230205,NoButton,
Move,599,708,2.039,/authorization,3,230206,NoButton,
Move,600,708,2.04,/authorization,3,230207,NoButton,
Move,603,708,2.041,/authorization,3,230208,NoButton,
Move,607,708,2.042,/authorization,3,230209,NoButton,
Move,609,707,2.043,/authorization,3,230210,NoButton,
Move,614,707,2.044,/authorization,3,230211,NoButton,
Move,616,707,2.045,/authorization,3,230212,NoButton,
Move,619,707,2.046,/authorization,3,230213,NoButton,
Move,623,706,2.047,/authorization,3,230214,NoButton,
Move,626,706,2.048,/authorization,3,230215,NoButton,
Move,628,706,2.049,/authorization,3,230216,NoButton,
Move,630,706,2.05,/authorization,3,230217,NoButton,
Move,633,706,2.051,/authorization,3,230218,NoButton,
Move,636,706,2.052,/authorization,3,230219,NoButton,
Move,639,706,2.053,/authorization,3,230220,NoButton,
Move,642,706,2.054,/authorization,3,230221,NoButton,
Move,643,706,2.055,/authorization,3,230222,NoButton,
Move,646,706,2.056,/authorization,3,230223,NoButton,
Move,649,706,2.057,/authorization,3,230224,NoButton,
Move,653,706,2.058,/authorization,3,230225,NoButton,
Move,655,705,2.059,/authorization,3,230226,NoButton,
Move,657,705,2.06,/authorization,3,230227,NoButton,
Move,660,705,2.061,/authorization,3,230228,NoButton,
Move,663,705,2.062,/authorization,3,230229,NoButton,
Move,665,705,2.063,/authorization,3,230230,NoButton,
Move,668,705,2.064,/authorization,3,230231,NoButton,
Move,670,704,2.065,/authorization,3,230232,NoButton,
Move,672,704,2.066,/authorization,3,230233,NoButton,
Move,674,704,2.067,/authorization,3,230234,NoButton,
Move,676,704,2.068,/authorization,3,230235,NoButton,
Move,679,704,2.069,/authorization,3,230236,NoButton,
Move,682,703,2.07,/authorization,3,230237,NoButton,
Move,685,703,2.071,/authorization,3,230238,NoButton,
Move,687,703,2.072,/authorization,3,230239,NoButton,
Move,693,702,2.073,/authorization,3,230240,NoButton,
Move,696,701,2.075,/authorization,3,230241,NoButton,
Move,698,701,2.076,/authorization,3,230242,NoButton,
Move,700,701,2.077,/authorization,3,230243,NoButton,
Move,703,701,2.078,/authorization,3,230244,NoButton,
Move,706,700,2.08,/authorization,3,230245,NoButton,
Move,709,700,2.082,/authorization,3,230246,NoButton,
Move,711,700,2.083,/authorization,3,230247,NoButton,
Move,712,700,2.085,/authorization,3,230248,NoButton,
Move,713,700,2.086,/authorization,3,230249,NoButton,
Move,715,700,2.087,/authorization,3,230250,NoButton,
Move,716,699,2.088,/authorization,3,230251,NoButton,
Move,717,699,2.089,/authorization,3,230252,NoButton,
Move,718,699,2.09,/authorization,3,230253,NoButton,
Move,719,699,2.091,/authorization,3,230254,NoButton,
Move,720,698,2.092,/authorization,3,230255,NoButton,
Move,721,698,2.094,/authorization,3,230256,NoButton,
Move,722,698,2.095,/authorization,3,230257,NoButton,
Move,723,698,2.096,/authorization,3,230258,NoButton,
Move,725,698,2.098,/authorization,3,230259,NoButton,
Move,726,698,2.099,/authorization,3,230260,NoButton,
Move,728,698,2.102,/authorization,3,230261,NoButton,
Move,730,698,2.107,/authorization,3,230262,NoButton,
Move,731,698,2.109,/authorization,3,230263,NoButton,
Move,732,698,2.116,/authorization,3,230264,NoButton,
Pressed,732,698,2.133,/authorization,3,230265,Left,
Released,732,698,2.286,/authorization,3,230266,Left,
Move,735,697,2.426,/authorization,3,230267,NoButton,
Move,737,696,2.427,/authorization,3,230268,NoButton,
Move,740,695,2.429,/authorization,3,230269,NoButton,
Move,741,695,2.43,/authorization,3,230270,NoButton,
Move,742,694,2.431,/authorization,3,230271,NoButton,
Move,744,693,2.432,/authorization,3,230272,NoButton,
Move,745,693,2.433,/authorization,3,230273,NoButton,
Move,747,692,2.435,/authorization,3,230274,NoButton,
Move,749,691,2.436,/authorization,3,230275,NoButton,
Move,750,690,2.437,/authorization,3,230276,NoButton,
Move,751,690,2.438,/authorization,3,230277,NoButton,
Move,752,690,2.439,/authorization,3,230278,NoButton,
Move,753,690,2.441,/authorization,3,230279,NoButton,
Move,754,690,2.443,/authorization,3,230280,NoButton,
Move,755,690,2.445,/authorization,3,230281,NoButton,
Move,756,689,2.446,/authorization,3,230282,NoButton,
Move,757,688,2.448,/authorization,3,230283,NoButton,
Move,758,688,2.45,/authorization,3,230284,NoButton,
Move,759,688,2.452,/authorization,3,230285,NoButton,
Move,760,688,2.454,/authorization,3,230286,NoButton,
Move,761,688,2.456,/authorization,3,230287,NoButton,
Move,762,688,2.458,/authorization,3,230288,NoButton,
Move,762,687,2.459,/authorization,3,230289,NoButton,
Move,764,687,2.46,/authorization,3,230290,NoButton,
Move,765,686,2.461,/authorization,3,230291,NoButton,
Move,767,686,2.463,/authorization,3,230292,NoButton,
Move,768,685,2.465,/authorization,3,230293,NoButton,
Move,770,685,2.466,/authorization,3,230294,NoButton,
Move,772,685,2.468,/authorization,3,230295,NoButton,
Move,773,685,2.469,/authorization,3,230296,NoButton,
Move,773,684,2.47,/authorization,3,230297,NoButton,
Move,775,683,2.471,/authorization,3,230298,NoButton,
Move,776,683,2.472,/authorization,3,230299,NoButton,
Move,777,683,2.474,/authorization,3,230300,NoButton,
Move,779,683,2.476,/authorization,3,230301,NoButton,
Move,781,683,2.477,/authorization,3,230302,NoButton,
Move,781,682,2.478,/authorization,3,230303,NoButton,
Move,784,682,2.479,/authorization,3,230304,NoButton,
Move,785,682,2.481,/authorization,3,230305,NoButton,
Move,787,681,2.482,/authorization,3,230306,NoButton,
Move,789,681,2.484,/authorization,3,230307,NoButton,
Move,790,681,2.485,/authorization,3,230308,NoButton,
Move,791,681,2.486,/authorization,3,230309,NoButton,
Move,792,681,2.488,/authorization,3,230310,NoButton,
Move,794,681,2.489,/authorization,3,230311,NoButton,
Move,795,681,2.49,/authorization,3,230312,NoButton,
Move,799,681,2.492,/authorization,3,230313,NoButton,
Move,800,681,2.493,/authorization,3,230314,NoButton,
Move,802,680,2.495,/authorization,3,230315,NoButton,
Move,803,680,2.497,/authorization,3,230316,NoButton,
Move,805,680,2.498,/authorization,3,230317,NoButton,
Move,807,680,2.5,/authorization,3,230318,NoButton,
Move,808,680,2.501,/authorization,3,230319,NoButton,
Move,808,679,2.502,/authorization,3,230320,NoButton,
Move,808,679,2.503,/authorization,3,230321,NoButton,
Move,810,679,2.504,/authorization,3,230322,NoButton,
Move,810,678,2.506,/authorization,3,230323,NoButton,
Move,812,678,2.507,/authorization,3,230324,NoButton,
Move,813,678,2.51,/authorization,3,230325,NoButton,
Move,815,678,2.512,/authorization,3,230326,NoButton,
Move,816,678,2.516,/authorization,3,230327,NoButton,
Pressed,816,678,2.572,/authorization,3,230328,Left,
Released,816,678,2.675,/authorization,3,230329,Left,
Move,816,678,2.858,/authorization,3,230330,NoButton,
Move,817,678,2.859,/authorization,3,230331,NoButton,
Move,817,677,2.861,/authorization,3,230332,NoButton,
Move,819,677,2.864,/authorization,3,230333,NoButton,
Move,820,675,2.866,/authorization,3,230334,NoButton,
Move,821,675,2.867,/authorization,3,230335,NoButton,
Move,822,674,2.868,/authorization,3,230336,NoButton,
Move,824,674,2.87,/authorization,3,230337,NoButton,
Move,826,672,2.871,/authorization,3,230338,NoButton,
Move,828,671,2.872,/authorization,3,230339,NoButton,
Move,830,671,2.873,/authorization,3,230340,NoButton,
Move,832,670,2.874,/authorization,3,230341,NoButton,
Move,832,668,2.875,/authorization,3,230342,NoButton,
Move,834,666,2.876,/authorization,3,230343,NoButton,
Move,836,665,2.877,/authorization,3,230344,NoButton,
Move,839,664,2.878,/authorization,3,230345,NoButton,
Move,840,664,2.879,/authorization,3,230346,NoButton,
Move,842,661,2.88,/authorization,3,230347,NoButton,
Move,843,660,2.881,/authorization,3,230348,NoButton,
Move,845,658,2.882,/authorization,3,230349,NoButton,
Move,848,658,2.883,/authorization,3,230350,NoButton,
Move,849,657,2.884,/authorization,3,230351,NoButton,
Move,851,655,2.885,/authorization,3,230352,NoButton,
Move,854,653,2.886,/authorization,3,230353,NoButton,
Move,856,651,2.887,/authorization,3,230354,NoButton,
Move,857,650,2.888,/authorization,3,230355,NoButton,
Move,861,648,2.889,/authorization,3,230356,NoButton,
Move,863,648,2.89,/authorization,3,230357,NoButton,
Move,865,646,2.891,/authorization,3,230358,NoButton,
Move,867,644,2.892,/authorization,3,230359,NoButton,
Move,873,640,2.893,/authorization,3,230360,NoButton,
Move,876,637,2.894,/authorization,3,230361,NoButton,
Move,879,635,2.895,/authorization,3,230362,NoButton,
Move,881,634,2.896,/authorization,3,230363,NoButton,
Move,883,633,2.897,/authorization,3,230364,NoButton,
Move,886,630,2.898,/authorization,3,230365,NoButton,
Move,888,628,2.899,/authorization,3,230366,NoButton,
